id,stability,max_real_part,max_kappa_in,min_kappa_in,max_kappa_out,min_kappa_out
580,stable,-10.00000000000000,4.986516724165995,-6.466331459349021,1.691419822196622,-1.829910099506378
581,stable,-10.00000000000000,6.965501266764477,-7.396835223073140,2.147148960357299,-1.750902943313122
582,stable,-10.00000000000000,4.077867225278169,-3.684804244287079,1.779933895035356,-1.861681986338226
583,stable,-10.00000000000000,4.652366819704184,-5.351686115434859,1.928007915616035,-2.033883234485984
584,stable,-10.00000000000000,3.170902659418061,-2.856630067777587,1.897173911333084,-1.891499638557434
585,stable,-10.00000000000000,4.262916565290652,-2.886413911037380,1.949987798929214,-1.913492020219564
586,stable,-10.00000000000000,5.572406795807183,-4.428650157846278,2.222670295275748,-1.716515580192208
587,stable,-10.00000000000000,5.340681940549985,-4.949018509592861,1.822574548423290,-1.932907588779926
588,stable,-10.00000000000000,2.941172096761875,-2.923970193194691,1.715272943023592,-2.108450701460242
589,stable,-10.00000000000000,4.707316627842374,-4.146445524180308,2.013729600235820,-1.799345958977938
590,stable,-10.00000000000000,9.634105173288845,-4.740254881093279,1.743465839885175,-1.814688894897699
591,stable,-10.00000000000000,7.612136578682112,-4.889376795617864,2.056052785366774,-1.715231966692954
592,stable,-10.00000000000000,5.804769627517089,-5.223136396729387,1.760228903565803,-1.696461973238911
593,stable,-10.00000000000000,8.278904543723911,-8.987026264425367,2.523235633969307,-1.868699513375759
594,stable,-10.00000000000000,6.945443891192554,-4.148424126615282,1.706905785016716,-1.633455083705485
595,stable,-10.00000000000000,6.603957509505562,-8.480368065065704,1.621585316956043,-1.692360496552283
596,stable,-10.00000000000000,6.508869181037880,-4.293088584206998,1.698944746123743,-2.146086994558573
597,stable,-10.00000000000000,3.252906637964770,-3.496133215114241,1.757044957543258,-1.723890539258718
598,stable,-10.00000000000000,6.737693845003378,-4.369833976961672,1.881454699992901,-1.735143169760704
599,stable,-10.00000000000000,7.112565059913322,-5.123036650242284,1.837985264137387,-1.735136177390814
600,stable,-10.00000000000000,4.778160948422737,-3.036656945070717,1.660921866918216,-1.963498190045357
601,stable,-10.00000000000000,7.244761008536443,-4.540888018760597,1.848402421921492,-2.230430321767926
602,stable,-10.00000000000000,8.278985759243369,-6.988679516362026,2.287341889983509,-1.751333385705948
603,stable,-10.00000000000000,4.663461043499410,-3.807674052310176,2.119599951671262,-1.818441016599536
604,stable,-10.00000000000000,7.074403310252819,-6.385575072461506,2.197487883269787,-2.009879276156425
605,stable,-10.00000000000000,6.253939396119677,-3.664642177405767,1.768753873184323,-1.840047894977033
606,stable,-10.00000000000000,5.985100580786821,-3.700347983278334,1.746829306706786,-1.723326697945595
607,stable,-10.00000000000000,7.562782735447399,-7.668914627050981,1.625434691086411,-2.209441132843494
608,stable,-10.00000000000000,7.267962984973565,-6.168373235035688,1.842832852154970,-1.577874599955976
609,stable,-10.00000000000000,4.544657538062893,-3.748558266408509,2.051224993541837,-2.200122883543372
610,stable,-10.00000000000000,4.460154388478259,-6.858131021261215,1.783653389662504,-1.611111358739436
611,stable,-10.00000000000000,3.122552986271330,-4.282061328121927,1.952685885131359,-2.079419158399105
612,stable,-10.00000000000000,4.321886812453158,-4.172355844522826,1.716968503955286,-1.760433699935675
613,stable,-10.00000000000000,6.433550789952278,-8.261792445118772,1.927384991198778,-1.492003962397575
614,stable,-10.00000000000000,8.397210365394130,-6.197074663359672,2.259837977588177,-1.794836116954684
615,stable,-10.00000000000000,7.247975977050373,-3.212198899826035,2.320562712848186,-1.892536774277687
616,stable,-10.00000000000000,4.137769132270478,-4.391733927070163,1.718529757112265,-1.957105091307312
617,stable,-10.00000000000000,6.929893467226066,-4.721690008358564,1.804574832320213,-1.606426036116318
618,stable,-10.00000000000000,6.471133223967627,-7.914406859315932,2.104699850082397,-1.770564221777022
619,stable,-10.00000000000000,3.206852811534191,-5.042897029081360,1.727391012012959,-2.499887678772211
620,stable,-10.00000000000000,7.084994578384794,-5.539520151156466,2.101833824068308,-1.821821103803813
621,stable,-10.00000000000000,4.390330373134930,-2.858080220117699,1.811702648177743,-1.719167023897171
622,stable,-10.00000000000000,3.859944262221688,-4.799970382126048,1.537123099900782,-1.806157294660807
623,stable,-10.00000000000000,4.457877978915349,-2.890756484208396,1.809399900957942,-2.379340401850641
624,stable,-10.00000000000000,6.491282928036526,-4.454537411598722,1.762363462348731,-1.913630306720734
625,stable,-10.00000000000000,3.344419504603138,-3.314380832947791,1.735352567280643,-1.811421551741660
626,stable,-10.00000000000000,8.089139531599358,-6.590859562275000,1.672330572495412,-1.767664752434939
627,stable,-10.00000000000000,7.674969096551649,-4.453282830771059,2.345969669520855,-2.428336482495070
628,stable,-10.00000000000000,4.150917608203599,-3.483509772573598,1.928216077096295,-1.829414037056267
629,stable,-10.00000000000000,2.972423063518363,-3.465934174833819,1.934128759428859,-2.017962740035728
630,stable,-10.00000000000000,10.82642592187040,-3.618996047182009,2.337960894219577,-2.040490154176950
631,stable,-10.00000000000000,7.808802067534998,-3.151258931582561,1.823802062310278,-1.770654352698330
632,stable,-10.00000000000000,6.655842775711790,-5.003077154571656,1.751557873561978,-2.090071815997362
633,stable,-10.00000000000000,4.829120058246190,-4.723543252563104,1.765648156862881,-1.658770526293665
634,stable,-10.00000000000000,5.697176718153059,-5.068946621118812,2.222946241963655,-1.722332790493965
635,stable,-10.00000000000000,3.598816829093266,-3.899506586138159,1.925504906161223,-2.187524363398552
636,stable,-10.00000000000000,2.830966240668204,-4.379073175834492,1.755278605778585,-2.257580842822790
637,stable,-10.00000000000000,3.711195819341810,-3.211699585313909,2.254112336784601,-2.718565897550434
638,stable,-10.00000000000000,7.023487581056543,-7.377048545255093,1.566973707376746,-2.551196586340666
639,stable,-10.00000000000000,4.580393627402373,-4.806461183470674,1.787302598357201,-1.748343496583402
640,stable,-10.00000000000000,4.961688557232264,-5.817713733762503,2.233221505681286,-2.069123834371567
641,stable,-10.00000000000000,5.233339000755223,-5.099649184732698,2.121711233630776,-1.917813500389457
642,stable,-10.00000000000000,7.090467932866886,-5.602569249924272,1.640731648658402,-2.077476803679019
643,stable,-10.00000000000000,6.440386477130232,-5.540738383599091,2.213652448728681,-1.831785518676043
644,stable,-10.00000000000000,4.960097691277042,-4.904919016291387,1.925330534577370,-1.999954134225845
645,stable,-10.00000000000000,3.561858873727033,-3.522340573137626,1.973277278651949,-1.531467624008656
646,stable,-10.00000000000000,4.166434862825554,-2.199356262804940,2.117653503082693,-2.000757973641157
647,stable,-10.00000000000000,3.675663156231167,-6.351449687499553,1.744219835847616,-2.003728214651346
648,stable,-10.00000000000000,5.460739140631631,-4.338738283171551,1.773455626513169,-2.311421811580658
649,stable,-10.00000000000000,5.118390128423925,-4.904902565147495,1.893905483200797,-1.658884046599269
650,stable,-10.00000000000000,8.109746694361093,-6.024325596081326,1.924721404910088,-1.403375821304508
651,stable,-10.00000000000000,3.536093007365707,-2.537494949341635,1.780756735181058,-1.838841639459133
652,stable,-10.00000000000000,4.775210905616404,-6.446667739655823,1.868418132304214,-1.643031516112387
653,stable,-10.00000000000000,5.031829171814024,-5.334757351432927,1.746271321550012,-1.936498053371906
654,stable,-10.00000000000000,4.722589519631583,-7.484827459789813,2.036432234570384,-2.186101894825697
655,stable,-10.00000000000000,9.484122693917016,-4.095554888946936,1.951436329632998,-1.904694378376007
656,stable,-10.00000000000000,8.240724039409542,-2.899863528320566,1.882776809216011,-1.944615874439478
657,stable,-10.00000000000000,3.984344747848809,-4.144733542809263,2.092622034251690,-2.231899583712220
658,stable,-10.00000000000000,7.393356430722633,-8.275115915457718,1.751471638679504,-2.020300082862377
659,stable,-10.00000000000000,5.186360376188532,-2.468429139815271,1.822459362447262,-1.383451780304313
660,stable,-10.00000000000000,5.776995446067303,-9.351629152311943,1.915722278965404,-1.794235108420253
661,stable,-10.00000000000000,6.329347669379786,-4.551778580062091,1.787676684623875,-1.688289469107985
662,stable,-10.00000000000000,5.805573398829438,-4.286507884709863,1.808209712704411,-2.003891290165484
663,stable,-10.00000000000000,8.771848550124560,-5.581277399673127,1.808082423944143,-2.285694788210094
664,stable,-10.00000000000000,6.075298118579667,-2.856825908820610,1.795036136638373,-1.840363136027008
665,stable,-10.00000000000000,4.344357481226325,-7.727674184716307,1.834026365482714,-1.544927323993761
666,stable,-10.00000000000000,3.490981719718548,-5.620971199183259,2.139294875785708,-2.388123210985214
667,stable,-10.00000000000000,5.542689020163380,-6.371562648564577,2.052489887923002,-2.904994104988873
668,stable,-10.00000000000000,6.262782636476913,-5.897933973581530,2.066785713657737,-1.699999604374170
669,stable,-10.00000000000000,6.372737460216740,-6.430604935449082,2.431075280532241,-1.605068925768137
670,stable,-10.00000000000000,4.750372305279598,-4.383408851805143,1.821869050152600,-1.741494840011001
671,stable,-10.00000000000000,9.440232011140324,-6.374608302023262,1.598290974965494,-1.841507619246840
672,stable,-10.00000000000000,3.911323603766505,-5.329592260299250,2.004587077157339,-2.172880154103041
673,stable,-10.00000000000000,4.917382897343487,-4.307381681981497,2.195694905240089,-1.959450260153972
674,stable,-10.00000000000000,4.221856045391178,-6.098446501942817,2.363239996135235,-2.009601042605937
675,stable,-10.00000000000000,5.299311473645503,-3.085552239790559,2.193346910178661,-1.948862548917532
676,stable,-10.00000000000000,7.745263127260841,-2.934450680390000,1.919930495292647,-2.096106056123972
677,stable,-10.00000000000000,5.732235206698533,-6.350574868149124,1.862515683285892,-2.496374948881567
678,stable,-10.00000000000000,5.557779028225923,-7.598280873033218,2.176949322223663,-2.013481292873621
679,stable,-10.00000000000000,4.235548511613160,-4.493672927259468,2.036979700438678,-3.039594211615622
680,stable,-10.00000000000000,4.917954630043823,-5.038764513563365,2.254525145886873,-2.503813536837697
681,stable,-10.00000000000000,4.781265491765225,-4.944404988607857,1.815670019946992,-2.340561743825674
682,stable,-10.00000000000000,4.875456477049738,-5.191532450960949,2.238662254065275,-1.930855062324554
683,stable,-10.00000000000000,6.868794737791177,-4.249207837274298,1.851717914978508,-2.024060541763902
684,stable,-10.00000000000000,4.777883665577974,-3.978376362356357,1.707510562613606,-2.076702967286110
685,stable,-10.00000000000000,8.257274407369550,-8.103719854727387,1.903185547549583,-2.253945298492908
686,stable,-10.00000000000000,9.183460846747039,-3.276908225845546,1.870565641671419,-2.816479537636042
687,stable,-10.00000000000000,6.181406437070109,-4.758290542056784,2.051470141857862,-1.599060218781233
688,stable,-10.00000000000000,3.500444460369181,-7.584369254065678,2.116300647147000,-2.084809225052595
689,stable,-10.00000000000000,3.401227350346744,-4.617370689171366,1.861267451895401,-1.831133236497408
690,stable,-10.00000000000000,4.612584554299247,-4.747814832779113,1.645263972539396,-2.244729435071349
691,stable,-10.00000000000000,5.793258153862553,-4.619819681276567,1.827002499252558,-1.600140536203980
692,stable,-10.00000000000000,8.290364101179875,-7.133212343789637,1.913054902106524,-1.742047661915421
693,stable,-10.00000000000000,6.742405921831960,-7.194774209521711,1.760139309539227,-1.991775397211313
694,stable,-10.00000000000000,3.124908746518486,-4.521030514966697,1.876759820152074,-1.886351422406733
695,stable,-10.00000000000000,4.343330702045932,-2.829515188077494,1.881554797291756,-2.499539924785495
696,stable,-10.00000000000000,4.729360133293085,-6.029224036261439,2.671981787309051,-1.776996441185474
697,stable,-10.00000000000000,7.728541031363420,-4.371076859417371,2.017787607386708,-2.518112361431122
698,stable,-10.00000000000000,5.595847540418617,-4.214515832718462,1.878370922058821,-1.630980840418488
699,stable,-10.00000000000000,5.503491385839880,-4.298709858499933,2.132949619088322,-1.733290640637279
700,stable,-10.00000000000000,5.325728484924184,-3.674920827848837,1.747301408860949,-1.942087719216943
701,stable,-10.00000000000000,6.807816236920189,-5.446512700116728,2.128555677831173,-2.298023104667664
702,stable,-10.00000000000000,4.186863176291808,-2.212678925658111,1.909467916935682,-1.969352347776294
703,stable,-10.00000000000000,4.964754262706265,-5.192485383944586,1.907416265457869,-2.094055332243443
704,stable,-10.00000000000000,6.921786838094704,-9.536752916872501,2.018409239604807,-1.805597466416657
705,stable,-10.00000000000000,2.746278137710760,-2.816056216135621,2.361204348504543,-2.056111745536327
706,stable,-10.00000000000000,4.207171651185490,-3.674252818571404,2.315393123775721,-2.219534534960985
707,stable,-10.00000000000000,3.481252717901953,-4.157772637932794,2.305726902559400,-2.010675393044949
708,stable,-10.00000000000000,6.744278207828756,-7.475172068225220,2.200934929394862,-1.634444517083466
709,stable,-10.00000000000000,5.072516001207987,-5.208827748894691,2.129081480205059,-2.128665664233267
710,stable,-10.00000000000000,4.885999482241459,-6.570941477402812,1.860760383307934,-1.690972931683064
711,stable,-10.00000000000000,4.963984252419323,-4.109383967064787,1.903375287540257,-2.924002565443516
712,stable,-10.00000000000000,2.759851045560936,-2.480375846615061,1.912317693291698,-1.950949588790536
713,stable,-10.00000000000000,3.699075814336538,-3.471609621308744,1.878195707970008,-1.681310613173991
714,stable,-10.00000000000000,5.436362988781184,-5.170909025997389,1.885992206633091,-2.599471049732529
715,stable,-10.00000000000000,6.563886844553053,-4.146106919855811,1.730797765776515,-1.914526881184429
716,stable,-10.00000000000000,6.818470869213343,-3.909219098510221,2.145530332287308,-1.660885550081730
717,stable,-10.00000000000000,6.600597564363852,-3.985781248309650,1.884627371618990,-1.916185042588040
718,stable,-10.00000000000000,3.028565425775014,-4.653921454912052,1.789239757374162,-2.179769538342953
719,stable,-10.00000000000000,2.828829093778040,-2.508590754325269,1.595296898041852,-1.963821285404265
720,stable,-10.00000000000000,8.010167443135288,-4.854522797424579,2.185621892305790,-2.053260913118720
721,stable,-10.00000000000000,2.814307764638215,-4.570692498033168,1.616621906097862,-1.757917327806354
722,stable,-10.00000000000000,4.463447183748940,-4.664491762290709,2.061744205653667,-2.107808042317629
723,stable,-10.00000000000000,4.992108983016806,-5.369006137712859,2.141437239653897,-1.999444427056005
724,stable,-10.00000000000000,6.590826481115073,-8.497598545276560,2.046744637191296,-2.588125410489738
725,stable,-10.00000000000000,4.623577841557562,-8.304449514631415,2.261547489091754,-2.006531677208841
726,stable,-10.00000000000000,12.21848019305617,-10.26269299583510,1.673971740159686,-2.109025893924809
727,stable,-10.00000000000000,4.048164923820877,-4.585636926931329,2.343189001083374,-1.917926743626595
728,stable,-10.00000000000000,5.861701828136574,-6.466160361887887,2.069504832848907,-1.491094093769789
729,stable,-10.00000000000000,5.939757860527607,-3.390713559114374,2.025110095739365,-1.506427746266127
730,stable,-10.00000000000000,4.330018606677186,-3.319118419662118,1.960729759652168,-1.893984172493219
731,stable,-10.00000000000000,5.265967521816492,-5.426886145636672,1.770989596843719,-2.138187630102038
732,stable,-10.00000000000000,3.574711287394166,-3.120270053244894,2.369215827435255,-2.111235750839114
733,stable,-10.00000000000000,4.398919606494019,-6.169910403434187,1.868705336935818,-1.931199259590358
734,stable,-10.00000000000000,3.697619143213160,-2.532593150594039,1.595316880397149,-2.285398408770561
735,stable,-10.00000000000000,9.486841423582518,-5.793095637345687,1.633700195723577,-2.503863848280162
736,stable,-10.00000000000000,8.957623386988416,-5.052618623943999,1.989098038524389,-1.837021872401237
737,stable,-10.00000000000000,5.678391679422930,-4.737167028710246,1.875851045129821,-1.832028795033693
738,stable,-10.00000000000000,3.449924897518940,-2.527593214064837,1.875269394367933,-3.456895206123590
739,stable,-10.00000000000000,7.032714937289711,-3.281239147763699,2.053000956773758,-2.037633787840605
740,stable,-10.00000000000000,5.696579482086236,-6.186534777749330,1.651501786254812,-1.943943317979574
741,stable,-10.00000000000000,2.677324734955619,-4.249896687688306,1.832482690922916,-1.968710756860673
742,stable,-10.00000000000000,5.854037317825714,-2.633079098828603,1.946705275215209,-1.819812342349906
743,stable,-10.00000000000000,5.157144746859558,-8.174173020292073,1.677686659619212,-1.620861396193504
744,stable,-10.00000000000000,5.794108738307841,-3.140601923107170,2.024148728698492,-2.090496424585581
745,stable,-10.00000000000000,6.641118836472742,-4.232549099018797,2.301730185747147,-2.061703175306320
746,stable,-10.00000000000000,4.960822094813921,-4.350091310683638,1.789784975349903,-1.594502890016884
747,stable,-10.00000000000000,9.401279646612238,-6.383942597545683,1.879295876657125,-2.053523249924183
748,stable,-10.00000000000000,4.946743998094462,-5.299926622537896,1.881929069757462,-1.691499149426818
749,stable,-10.00000000000000,4.749447445617989,-3.544962892192416,1.730419021099806,-2.205677802034188
750,stable,-10.00000000000000,5.612095497694099,-4.580644406611100,2.099577425047755,-1.923608817160130
751,stable,-10.00000000000000,4.052810575289186,-3.982535659073619,2.185318168252707,-1.862447608262300
752,stable,-10.00000000000000,7.352491914061829,-6.049102346412838,1.981397468596697,-2.027053850702941
753,stable,-10.00000000000000,7.913177987211384,-6.051208949997090,2.232164605986327,-1.913182273507118
754,stable,-10.00000000000000,8.062444566225167,-7.793738577631302,1.703149537512218,-1.988860607147217
755,stable,-10.00000000000000,5.279189291177318,-3.589074559975415,1.922445389442146,-2.544664508663118
756,stable,-10.00000000000000,6.585398447699845,-3.913058065110818,1.971142333044554,-2.133972004055977
757,stable,-10.00000000000000,7.522612936445512,-6.111422030546237,1.766848815605044,-1.846571154892445
758,stable,-10.00000000000000,5.211367951269494,-5.226210332999472,1.985910298302770,-1.960421629250050
759,stable,-10.00000000000000,4.789389625890180,-3.946058072324377,2.025438342883717,-1.769882798194885
760,stable,-10.00000000000000,2.690213038324146,-3.552725087502040,1.859035898000002,-2.230562161654234
761,stable,-10.00000000000000,3.866100538085448,-2.314131124876440,1.619134235181264,-2.615881923120469
762,stable,-10.00000000000000,5.762962707463885,-7.271180332463700,1.886155880987644,-1.913713488727808
763,stable,-10.00000000000000,4.295061283046380,-2.563442385422604,1.821938631808734,-2.141611203551292
764,stable,-10.00000000000000,7.671459753997624,-5.214400379452854,1.957225515507162,-2.123788928613067
765,stable,-10.00000000000000,5.246881776489317,-4.401624208898284,1.858433315530419,-2.095298079773784
766,stable,-10.00000000000000,3.649624176730867,-4.698645898955874,2.500070724636316,-2.069265693426132
767,stable,-10.00000000000000,4.521985514205880,-4.931541816098616,2.073045675941103,-3.139550007879734
768,stable,-10.00000000000000,6.265373754547909,-3.145483452564804,2.081977672874928,-2.264826720580459
769,stable,-10.00000000000000,7.036772453924641,-3.096015268471092,1.585367964849866,-2.298897504806519
770,stable,-10.00000000000000,6.704637170128990,-5.396384551189840,1.722937401398667,-1.856922958977520
771,stable,-10.00000000000000,5.480871689331252,-7.996367103158263,1.786381182027981,-1.839472828432918
772,stable,-10.00000000000000,9.245469364104792,-5.501047332189046,2.014968996867537,-2.635029010474682
773,stable,-10.00000000000000,4.281158257159404,-4.141827714745887,1.947184816002846,-2.005269255489111
774,stable,-10.00000000000000,4.844077026471496,-9.025023926049471,1.809038315899670,-1.942093776538968
775,stable,-10.00000000000000,3.559013278339989,-4.766923628980294,1.982441082422156,-2.013615965843201
776,stable,-10.00000000000000,9.525792472093599,-7.155869547452312,2.477216877043247,-1.921632284298539
777,stable,-10.00000000000000,3.946883437922224,-3.628511051618261,1.711660919310816,-2.013981804251671
778,stable,-10.00000000000000,6.232740518637002,-5.387657347135246,1.636857036501169,-2.273642197251320
779,stable,-10.00000000000000,8.596180207910948,-6.511997471796349,1.833625634288182,-1.372647739946842
780,stable,-10.00000000000000,7.635297528264346,-7.563035895087523,1.850647975341417,-1.766883107833564
781,stable,-10.00000000000000,4.848717899061739,-5.639492005429929,2.144630116410553,-1.898651993134990
782,stable,-10.00000000000000,3.268866647384129,-4.728610136895441,1.979554684832692,-1.697742357850075
783,stable,-10.00000000000000,4.915798576927045,-4.025634957710281,1.807741088327020,-1.686426814645529
784,stable,-10.00000000000000,4.686696110788034,-6.237293460144429,2.049902807921171,-2.088048368692398
785,stable,-10.00000000000000,4.640344445826486,-2.436806552694179,2.256121819838881,-2.073912043124437
786,stable,-10.00000000000000,5.990319363278104,-3.017902720079292,2.287539852848568,-1.891082117799670
787,stable,-10.00000000000000,9.267272187513299,-5.160495541174896,1.954718967899680,-1.913082920014858
788,stable,-10.00000000000000,7.060097435838543,-4.426651712041348,1.891441797837615,-2.232391413301229
789,stable,-10.00000000000000,3.553448839578778,-5.107757779827807,1.918588072287548,-1.811799600720406
790,stable,-10.00000000000000,6.694534935988486,-6.104125879035564,2.101575272477930,-1.978311844170094
791,stable,-10.00000000000000,3.771761545329355,-4.583960133371875,1.812875172065105,-2.440521074458957
792,stable,-10.00000000000000,4.457021244452335,-3.156767453765497,2.418060462921858,-1.517059020698071
793,stable,-10.00000000000000,4.519621212326456,-6.077365386416204,1.534360766410828,-1.875963699072599
794,stable,-10.00000000000000,5.917241625953466,-4.066788543364964,2.239297740808979,-2.504151795990765
795,stable,-10.00000000000000,5.538564450514968,-7.907753237523139,1.904384618734184,-1.997335556894541
796,stable,-10.00000000000000,3.595378030120628,-2.489106827153591,2.290082799270749,-1.722553088499808
797,stable,-10.00000000000000,7.045323106227443,-6.823221350787207,1.908081889618188,-1.700585834681988
798,stable,-10.00000000000000,5.386069496977143,-4.619292653165758,1.683484769309871,-2.726442886516452
799,stable,-10.00000000000000,4.635956923244521,-4.012277862871997,2.326962396502495,-2.044198002666235
800,stable,-10.00000000000000,5.632490287302062,-3.220487127866363,1.708086401224136,-2.129558958578855
801,stable,-10.00000000000000,4.902443626429886,-3.887506784958532,2.151587005238980,-1.701027896255255
802,stable,-10.00000000000000,6.825171330827288,-5.175769263412803,1.823894360102713,-1.705961551517248
803,stable,-10.00000000000000,6.559813899686560,-5.345356849953532,2.237641192972660,-1.437025927007198
804,stable,-10.00000000000000,4.704055465583224,-6.584852148895152,2.389574058353901,-1.623874450458970
805,stable,-10.00000000000000,6.294989838614129,-4.083556439611129,2.037534098628385,-1.941824038513005
806,stable,-10.00000000000000,5.032821943430463,-3.677998669911176,2.221562721766531,-1.743726469576359
807,stable,-10.00000000000000,8.498823857633397,-5.912810483016074,1.623407274484634,-2.418244503438473
808,stable,-10.00000000000000,4.108721697382862,-6.695942762657069,1.660036241635680,-1.859404951334000
809,stable,-10.00000000000000,3.979139088653028,-2.499124060414033,2.011749891564250,-1.977746985852718
810,stable,-10.00000000000000,7.904340776964091,-6.027559485344682,2.057982351027022,-1.685229948721826
811,stable,-10.00000000000000,3.385996143100783,-4.874558219453320,2.004415709525347,-1.677634287625551
812,stable,-10.00000000000000,4.500636235170532,-5.975705740158446,1.768244747538120,-2.069903701543808
813,stable,-10.00000000000000,4.260099816281581,-6.050739023194183,1.794407755573047,-2.349050039891154
814,stable,-10.00000000000000,6.577913404267747,-3.979792060330510,2.191280076280236,-1.898606674745679
815,stable,-10.00000000000000,8.486742039909586,-6.220231260871515,1.829006876796484,-1.669909741729498
816,stable,-10.00000000000000,6.028333351481706,-4.281847567035584,2.380244430154562,-2.067987665534019
817,stable,-10.00000000000000,4.060567450535018,-2.488567873137072,2.014848228543997,-2.229552365839481
818,stable,-10.00000000000000,8.259594581759302,-6.368988937465474,1.780744369927561,-1.873866265174001
819,stable,-10.00000000000000,7.367918080184609,-6.469894244219176,2.196915999520570,-1.757677312940359
820,stable,-10.00000000000000,4.095881173940143,-4.411394073162228,1.810968458652496,-1.758226998150349
821,stable,-10.00000000000000,5.498249484808184,-5.374671071011107,1.644975553266704,-2.079320102930069
822,stable,-10.00000000000000,3.255162458750419,-2.405306460983411,1.872571084764786,-1.706506289173603
823,stable,-10.00000000000000,3.704690114827827,-3.635287731420249,1.533364041544701,-1.660095782950521
824,stable,-10.00000000000000,6.677600787719712,-6.597432294860482,2.091072812676430,-1.956977780908346
825,stable,-10.00000000000000,3.824423735961318,-3.936165942432126,1.958038450171443,-1.876037783920765
826,stable,-10.00000000000000,3.352012015449873,-4.756267892196774,1.987460412085056,-1.708271090974449
827,stable,-10.00000000000000,7.332162557315314,-6.618061415851116,1.882874891161919,-1.741575233638287
828,stable,-10.00000000000000,6.817802089732140,-5.146632429910824,2.114533224434126,-1.581864679232240
829,stable,-10.00000000000000,10.18837580061518,-6.021327362599550,1.922739580273628,-1.591460749506950
830,stable,-10.00000000000000,4.405511325225234,-6.166784845292568,1.833342085126787,-1.854066994041204
831,stable,-10.00000000000000,9.762804438621970,-6.544863215647638,1.846045654267073,-1.724084164947271
832,stable,-10.00000000000000,5.405565954279155,-5.593747427104972,1.893884347751737,-1.731459735892713
833,stable,-10.00000000000000,7.409994147950783,-3.815020865877159,1.742495971368044,-2.354171133600175
834,stable,-10.00000000000000,4.322787607583450,-3.188282056129538,2.209370400756598,-1.684897145256400
835,stable,-10.00000000000000,7.135024425573647,-2.764510054723360,1.728457806028018,-1.537687700940296
836,stable,-10.00000000000000,8.681370952661382,-4.249569862382486,1.580693859606981,-1.590836862102151
837,stable,-10.00000000000000,9.745332994178170,-3.941704362281598,1.642555003520101,-2.750149816274643
838,stable,-10.00000000000000,4.037840795179363,-4.646055601857370,2.121471360325813,-1.635309163006241
839,stable,-10.00000000000000,5.453289871802554,-6.653744028735673,1.591641431485186,-2.291102665476501
840,stable,-10.00000000000000,4.933938426082022,-2.499434326775372,1.698198479687562,-2.073146298527718
841,stable,-10.00000000000000,8.496438853268046,-6.134144335141173,1.816751430716977,-2.209786226041615
842,stable,-10.00000000000000,7.782713782275096,-4.090694664133480,1.739721508256480,-2.036229422315955
843,stable,-10.00000000000000,4.859199906000867,-5.845108503592201,1.807996172457933,-1.786353075876832
844,stable,-10.00000000000000,8.283165624656249,-5.338797738309950,2.061524178832769,-2.170191943645477
845,stable,-10.00000000000000,3.824361053149914,-4.741361831780523,2.562096176669002,-1.750648561399430
846,stable,-10.00000000000000,6.576921097614104,-3.253364734322531,2.183810872520553,-2.581112697720528
847,stable,-10.00000000000000,4.998281075502746,-5.178578201797791,1.936336323618889,-1.829818174242973
848,stable,-10.00000000000000,5.756184458732605,-4.937656415742822,1.956449706107378,-2.331433926708996
849,stable,-10.00000000000000,5.434548439778155,-5.182497136062011,1.913317074999213,-1.748738229274750
850,stable,-10.00000000000000,4.406268081656890,-3.637694933451712,1.673980601801304,-2.281272120773792
851,stable,-10.00000000000000,5.272810157155618,-6.593103958293796,2.509150020778179,-1.506939588114619
852,stable,-10.00000000000000,4.118240975803928,-6.818666895385832,2.089965358376503,-1.993548721075058
853,stable,-10.00000000000000,9.073359124129638,-5.964362098951824,1.727690863423049,-1.686486087739468
854,stable,-10.00000000000000,4.654899303161073,-5.957895386614837,1.687577728182077,-1.471872325986624
855,stable,-10.00000000000000,6.062592746922746,-4.672487430274487,2.052888470304424,-2.125721894204617
856,stable,-10.00000000000000,5.988929063780233,-3.945180523907766,2.038555796723813,-2.016532761976123
857,stable,-10.00000000000000,6.704856140306219,-8.445310848997906,1.767756804823875,-1.916418723762035
858,stable,-10.00000000000000,5.634526762412861,-7.319252310087904,2.075147630646825,-1.798998512327671
859,stable,-10.00000000000000,6.341855005011894,-8.132219991122838,1.662486091721803,-2.234888040926307
860,stable,-10.00000000000000,3.209627575106424,-2.048577278736047,2.083238895982504,-2.079943444579840
861,stable,-10.00000000000000,7.121363901766017,-2.920309277949855,1.960552524804370,-1.790338175371289
862,stable,-10.00000000000000,7.198349170037545,-5.965893521090038,1.785481337457895,-2.421691127121449
863,stable,-10.00000000000000,4.431818035547622,-7.214537715306506,1.805871400050819,-1.900763152167201
864,stable,-10.00000000000000,3.534368449123576,-3.570454512489960,1.820025456428993,-1.502291645854712
865,stable,-10.00000000000000,4.546264896634966,-5.460087578161620,1.798490956425667,-1.916834119707346
866,stable,-10.00000000000000,4.389845528203296,-4.012878093577456,1.827453456819057,-1.853635149076581
867,stable,-10.00000000000000,7.748814119666349,-3.039050342282280,1.797580052495050,-2.013506560004316
868,stable,-10.00000000000000,4.181249338435009,-3.838200676953420,1.688079990446568,-2.778016995638609
869,stable,-10.00000000000000,6.553657468874007,-7.033388891257346,2.072692150890362,-1.663585792266531
